2023-06-05 18:45:51,570 - CRITICAL   - client_log_config - Тест логгера: критическая ошибка 
2023-06-05 18:45:51,570 - ERROR      - client_log_config - Тест логгера: ошибка 
2023-06-05 18:45:51,570 - WARNING    - client_log_config - Тест логгера: предупреждения 
2023-06-05 18:45:51,570 - DEBUG      - client_log_config - Тест логгера: отладочная информация 
2023-06-05 18:45:51,570 - INFO       - client_log_config - Тест логгера: информационное сообщение 
2023-06-11 14:07:22,071 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 14:07:22,072 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44574), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686481642.0685835, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 14:07:57,909 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 14:07:57,909 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 60882), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686481677.9064727, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 14:08:58,190 - ERROR      - client     - Не удалось декодировать сообщение сервера. 
2023-06-11 14:12:05,909 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 14:12:05,909 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52690), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686481925.9051359, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 14:12:56,988 - ERROR      - client     - Не удалось декодировать сообщение сервера. 
2023-06-11 18:10:52,817 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 18:10:52,817 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 35878), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686496252.8140745, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 18:28:43,189 - CRITICAL   - client     - В качестве порта может быть указано только число в диапазоне от 1024 до 65535. 
2023-06-11 19:10:14,394 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 57350), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499814.3909998, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:10:53,169 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55602), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499853.1665523, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:11:31,307 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:11:31,307 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 36240), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499891.3042395, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:11:50,805 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:11:50,805 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 38486), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499910.802546, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:12:10,810 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:12:10,811 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 43132), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499930.808171, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:12:20,416 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:12:20,417 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 41806), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499940.4141445, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:12:40,758 - CRITICAL   - client     - Не удалось подключиться к серверу 127.0.0.5:7779, конечный компьютер отверг запрос на подключение. 
2023-06-11 19:12:58,171 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:12:58,171 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 38302), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499978.1683667, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:20:11,103 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:20:11,104 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 32964), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686500411.1004436, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:21:02,380 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:21:02,380 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 60974), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686500462.3767173, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:21:14,123 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:26:35,588 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:26:35,588 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51418), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686500795.585787, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:27:58,483 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:29:02,878 - CRITICAL   - client     - Не удалось подключиться к серверу 127.0.0.1:7777, конечный компьютер отверг запрос на подключение. 
2023-06-11 19:29:21,273 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:29:21,274 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 54370), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686500961.2712436, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:30:57,165 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:32:06,150 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:32:06,150 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 60268), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501126.1474657, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:35:31,668 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:35:31,668 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55858), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501331.66519, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:36:41,120 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:37:53,961 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:37:53,962 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 57642), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501473.9590633, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:38:37,351 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:38:37,351 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56074), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501517.3488793, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:38:37,855 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:40:15,791 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:40:15,791 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45402), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501615.7884455, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:40:16,293 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45402), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 19:40:16,293 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
